date_time,co_sensor,month,week,day,day_of_week,hour,is_weekend,co_sensor_lag_1,co_sensor_lag_2,co_sensor_lag_3,co_sensor_lag_24,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_24,co_sensor_win_mean,co_sensor_win_min,co_sensor_win_max,co_sensor_win_std,humidity_win_mean,humidity_win_min,humidity_win_max,humidity_win_std,month_sin,month_cos,hour_sin,hour_cos
2004-04-05 13:00:00,1131.0,4,15,5,0,13,0,1152.0,1148.0,1035.0,1160.0,47.9,49.3,54.8,32.1,1229.8,1035.0,1505.0,182.1392324569311,60.4,47.9,79.2,13.89622250829337,0.8660254037844387,-0.49999999999999983,-0.3984010898462412,-0.9172113015054532
2004-04-05 14:00:00,1142.0,4,15,5,0,14,0,1131.0,1152.0,1148.0,1136.0,47.7,47.9,49.3,31.1,1155.0,1035.0,1309.0,98.42509842514752,54.1,47.7,70.8,9.770107471261461,0.8660254037844387,-0.49999999999999983,-0.6310879443260528,-0.7757112907044198
2004-04-05 15:00:00,1197.0,4,15,5,0,15,0,1142.0,1131.0,1152.0,1296.0,54.0,47.7,47.9,30.8,1121.6,1035.0,1152.0,49.05405182041519,50.739999999999995,47.7,54.8,3.4092521174003734,0.8660254037844387,-0.49999999999999983,-0.816969893010442,-0.5766803221148672
2004-04-05 16:00:00,960.0,4,15,5,0,16,0,1197.0,1142.0,1131.0,1345.0,57.1,54.0,47.7,36.0,1154.0,1131.0,1197.0,25.30810146968716,51.2,47.7,57.1,4.16533311993158,0.8660254037844387,-0.49999999999999983,-0.9422609221188204,-0.3348796121709864
2004-04-05 17:00:00,1077.0,4,15,5,0,17,0,960.0,1197.0,1142.0,1296.0,55.2,57.1,54.0,36.2,1116.4,960.0,1197.0,90.95768246827745,52.379999999999995,47.7,57.1,4.325158956616391,0.8660254037844387,-0.49999999999999983,-0.9976687691905392,-0.06824241336467135
2004-04-05 18:00:00,1377.0,4,15,5,0,18,0,1077.0,960.0,1197.0,1258.0,55.7,55.2,57.1,39.3,1101.4,960.0,1197.0,89.79587963821051,53.94,47.7,57.1,3.6610107893857715,0.8660254037844387,-0.49999999999999983,-0.979084087682323,0.2034560130526333
2004-04-05 19:00:00,1405.0,4,15,5,0,19,0,1377.0,1077.0,960.0,1420.0,62.8,55.7,55.2,44.6,1150.6,960.0,1377.0,154.29614382738148,56.96,54.0,62.8,3.4486229135698663,0.8660254037844387,-0.49999999999999983,-0.8878852184023756,0.4600650377311516
2004-04-05 20:00:00,1484.0,4,15,5,0,20,0,1405.0,1377.0,1077.0,1366.0,68.3,62.8,55.7,48.9,1203.2,960.0,1405.0,191.07642450077404,59.82000000000001,55.2,68.3,5.623788758479394,0.8660254037844387,-0.49999999999999983,-0.7308359642781246,0.6825531432186536
2004-04-05 21:00:00,1187.0,4,15,5,0,21,0,1484.0,1405.0,1377.0,1113.0,75.2,68.3,62.8,56.1,1260.6,960.0,1484.0,228.24175779203946,63.44,55.2,75.2,8.516630789226413,0.8660254037844387,-0.49999999999999983,-0.5195839500354336,0.8544194045464886
2004-04-05 22:00:00,870.0,4,15,5,0,22,0,1187.0,1484.0,1405.0,1196.0,70.8,75.2,68.3,58.8,1306.0,1077.0,1484.0,168.1725304560766,66.56,55.7,75.2,7.54539594719849,0.8660254037844387,-0.49999999999999983,-0.2697967711570244,0.9629172873477992
2004-04-05 23:00:00,932.0,4,15,5,0,23,0,870.0,1187.0,1484.0,1188.0,56.0,70.8,75.2,60.8,1264.6,870.0,1484.0,246.07580132959032,66.62,56.0,75.2,7.43787604091379,0.8660254037844387,-0.49999999999999983,-2.4492935982947064e-16,1.0
2004-04-06 00:00:00,974.0,4,15,6,1,0,0,932.0,870.0,1187.0,1065.0,59.5,56.0,70.8,65.8,1175.6,870.0,1484.0,274.13372649128746,65.96000000000001,56.0,75.2,7.987678010535937,0.8660254037844387,-0.49999999999999983,0.0,1.0
2004-04-06 01:00:00,880.0,4,15,6,1,1,0,974.0,932.0,870.0,999.0,49.2,59.5,56.0,79.2,1089.4,870.0,1484.0,250.73053264411175,62.14,49.2,75.2,10.696634984891237,0.8660254037844387,-0.49999999999999983,0.2697967711570243,0.9629172873477994
2004-04-06 02:00:00,853.0,4,15,6,1,2,0,880.0,974.0,932.0,911.0,47.6,49.2,59.5,80.0,968.6,870.0,1187.0,129.0728476481402,56.620000000000005,47.6,70.8,9.302795278839517,0.8660254037844387,-0.49999999999999983,0.5195839500354336,0.8544194045464886
2004-04-06 03:00:00,912.0,4,15,6,1,3,0,853.0,880.0,974.0,873.0,50.1,47.6,49.2,81.0,901.8,853.0,974.0,49.98199675883349,52.48,47.6,59.5,5.047474616082639,0.8660254037844387,-0.49999999999999983,0.730835964278124,0.6825531432186541
2004-04-06 04:00:00,863.0,4,15,6,1,4,0,912.0,853.0,880.0,881.0,53.1,50.1,47.6,81.0,910.2,853.0,974.0,46.724725788387865,51.9,47.6,59.5,4.6962751197090835,0.8660254037844387,-0.49999999999999983,0.8878852184023752,0.4600650377311522
2004-04-06 05:00:00,729.0,4,15,6,1,5,0,863.0,912.0,853.0,967.0,54.0,53.1,50.1,80.5,896.4,853.0,974.0,48.81905365735846,50.8,47.6,54.0,2.6842131062936345,0.8660254037844387,-0.49999999999999983,0.9790840876823228,0.20345601305263397
2004-04-06 06:00:00,830.0,4,15,6,1,6,0,729.0,863.0,912.0,1280.0,51.1,54.0,53.1,80.8,847.4,729.0,912.0,69.87345704915471,51.18,47.6,54.0,2.531205246517663,0.8660254037844387,-0.49999999999999983,0.9976687691905392,-0.06824241336467088
2004-04-06 07:00:00,1198.0,4,15,6,1,7,0,830.0,729.0,863.0,1564.0,53.1,51.1,54.0,78.0,837.4,729.0,912.0,67.58180228434334,52.28000000000001,50.1,54.0,1.6161683080665221,0.8660254037844387,-0.49999999999999983,0.9422609221188205,-0.33487961217098616
2004-04-06 08:00:00,971.0,4,15,6,1,8,0,1198.0,830.0,729.0,1505.0,49.0,53.1,51.1,79.2,906.4,729.0,1198.0,176.24783686615856,52.06,49.0,54.0,2.013206397764173,0.8660254037844387,-0.49999999999999983,0.8169698930104421,-0.5766803221148671
2004-04-06 09:00:00,885.0,4,15,6,1,9,0,971.0,1198.0,830.0,1309.0,41.9,49.0,53.1,70.8,918.2,729.0,1198.0,178.67484434021495,49.82,41.9,54.0,4.828767958806727,0.8660254037844387,-0.49999999999999983,0.631087944326053,-0.7757112907044197
2004-04-06 10:00:00,862.0,4,15,6,1,10,0,885.0,971.0,1198.0,1035.0,37.6,41.9,49.0,54.8,922.6,729.0,1198.0,177.24079665810586,46.54,37.6,53.1,6.544692506145597,0.8660254037844387,-0.49999999999999983,0.3984010898462418,-0.9172113015054528
2004-04-06 11:00:00,892.0,4,15,6,1,11,0,862.0,885.0,971.0,1148.0,31.3,37.6,41.9,49.3,949.2,830.0,1198.0,148.58566552665846,42.58,31.3,53.1,8.723359444617547,0.8660254037844387,-0.49999999999999983,0.13616664909624665,-0.9906859460363308
2004-04-06 12:00:00,933.0,4,15,6,1,12,0,892.0,862.0,885.0,1152.0,29.4,31.3,37.6,47.9,961.6,862.0,1198.0,138.38822204219554,37.84,29.4,49.0,7.985799897317611,0.8660254037844387,-0.49999999999999983,-0.1361666490962464,-0.9906859460363308
2004-04-06 13:00:00,975.0,4,15,6,1,13,0,933.0,892.0,862.0,1131.0,27.8,29.4,31.3,47.7,908.6,862.0,971.0,43.281635828605616,33.6,27.8,41.9,5.946847904562363,0.8660254037844387,-0.49999999999999983,-0.3984010898462412,-0.9172113015054532
2004-04-06 14:00:00,927.0,4,15,6,1,14,0,975.0,933.0,892.0,1142.0,29.3,27.8,29.4,54.0,909.4,862.0,975.0,44.735891630770425,31.080000000000002,27.8,37.6,3.8505843712347936,0.8660254037844387,-0.49999999999999983,-0.6310879443260528,-0.7757112907044198
2004-04-06 15:00:00,993.0,4,15,6,1,15,0,927.0,975.0,933.0,1197.0,29.6,29.3,27.8,57.1,917.8,862.0,975.0,42.91503233134086,29.48,27.8,31.3,1.2437845472579103,0.8660254037844387,-0.49999999999999983,-0.816969893010442,-0.5766803221148672
2004-04-06 16:00:00,1053.0,4,15,6,1,16,0,993.0,927.0,975.0,960.0,32.6,29.6,29.3,55.2,944.0,892.0,993.0,40.236799077461654,29.74,27.8,32.6,1.7515707236642142,0.8660254037844387,-0.49999999999999983,-0.9422609221188204,-0.3348796121709864
2004-04-06 17:00:00,1116.0,4,15,6,1,17,0,1053.0,993.0,927.0,1077.0,32.6,32.6,29.6,55.7,976.2,927.0,1053.0,51.158576993501335,30.380000000000003,27.8,32.6,2.138223561744097,0.8660254037844387,-0.49999999999999983,-0.9976687691905392,-0.06824241336467135
2004-04-06 18:00:00,1097.0,4,15,6,1,18,0,1116.0,1053.0,993.0,1377.0,27.5,32.6,32.6,62.8,1012.8,927.0,1116.0,73.22704418450869,30.32,27.5,32.6,2.2309190931088496,0.8660254037844387,-0.49999999999999983,-0.979084087682323,0.2034560130526333
2004-04-06 19:00:00,1116.0,4,15,6,1,19,0,1097.0,1116.0,1053.0,1405.0,29.7,27.5,32.6,68.3,1037.2,927.0,1116.0,77.67367636464735,30.4,27.5,32.6,2.1920310216777534,0.8660254037844387,-0.49999999999999983,-0.8878852184023756,0.4600650377311516
2004-04-06 20:00:00,1057.0,4,15,6,1,20,0,1116.0,1097.0,1116.0,1484.0,31.8,29.7,27.5,75.2,1075.0,993.0,1116.0,52.569002273202244,30.840000000000003,27.5,32.6,2.2120126581910955,0.8660254037844387,-0.49999999999999983,-0.7308359642781246,0.6825531432186536
2004-04-06 21:00:00,973.0,4,15,6,1,21,0,1057.0,1116.0,1097.0,1187.0,35.2,31.8,29.7,70.8,1087.8,1053.0,1116.0,30.962881002902964,31.360000000000003,27.5,35.2,2.9211299183702297,0.8660254037844387,-0.49999999999999983,-0.5195839500354336,0.8544194045464886
2004-04-06 22:00:00,1016.0,4,15,6,1,22,0,973.0,1057.0,1116.0,870.0,36.9,35.2,31.8,56.0,1071.8,973.0,1116.0,60.2552902241782,32.220000000000006,27.5,36.9,3.8596631977411846,0.8660254037844387,-0.49999999999999983,-0.2697967711570244,0.9629172873477992
2004-04-06 23:00:00,1120.0,4,15,6,1,23,0,1016.0,973.0,1057.0,932.0,41.0,36.9,35.2,59.5,1051.8,973.0,1116.0,58.48675063636177,34.92,29.7,41.0,4.414408227610794,0.8660254037844387,-0.49999999999999983,-2.4492935982947064e-16,1.0
2004-04-07 00:00:00,1217.0,4,15,7,2,0,0,1120.0,1016.0,973.0,974.0,44.7,41.0,36.9,49.2,1056.4,973.0,1120.0,63.61053371887365,37.92,31.8,44.7,5.033587190066154,0.8660254037844387,-0.49999999999999983,0.0,1.0
2004-04-07 01:00:00,983.0,4,15,7,2,1,0,1217.0,1120.0,1016.0,880.0,51.9,44.7,41.0,47.6,1076.6,973.0,1217.0,95.37452490052017,41.940000000000005,35.2,51.9,6.680793366060526,0.8660254037844387,-0.49999999999999983,0.2697967711570243,0.9629172873477994
2004-04-07 02:00:00,1007.0,4,15,7,2,2,0,983.0,1217.0,1120.0,853.0,44.4,51.9,44.7,50.1,1061.8,973.0,1217.0,104.48301297340136,43.779999999999994,36.9,51.9,5.527838637297442,0.8660254037844387,-0.49999999999999983,0.5195839500354336,0.8544194045464886
2004-04-07 03:00:00,957.0,4,15,7,2,3,0,1007.0,983.0,1217.0,912.0,51.0,44.4,51.9,53.1,1068.6,983.0,1217.0,98.17484402839634,46.6,41.0,51.9,4.6706530592625475,0.8660254037844387,-0.49999999999999983,0.730835964278124,0.6825531432186541
2004-04-07 04:00:00,914.0,4,15,7,2,4,0,957.0,1007.0,983.0,863.0,52.7,51.0,44.4,54.0,1056.8,957.0,1217.0,109.02385060159983,48.940000000000005,44.4,52.7,4.053763683294665,0.8660254037844387,-0.49999999999999983,0.8878852184023752,0.4600650377311522
2004-04-07 05:00:00,886.0,4,15,7,2,5,0,914.0,957.0,1007.0,729.0,56.8,52.7,51.0,51.1,1015.6,914.0,1217.0,117.74463894377527,51.36,44.4,56.8,4.4791740310015715,0.8660254037844387,-0.49999999999999983,0.9790840876823228,0.20345601305263397
2004-04-07 06:00:00,899.0,4,15,7,2,6,0,886.0,914.0,957.0,830.0,59.6,56.8,52.7,53.1,949.4,886.0,1007.0,49.439862459356206,52.9,44.4,59.6,5.830951894845212,0.8660254037844387,-0.49999999999999983,0.9976687691905392,-0.06824241336467088
2004-04-07 07:00:00,942.0,4,15,7,2,7,0,899.0,886.0,914.0,1198.0,56.7,59.6,56.8,49.0,932.6,886.0,1007.0,49.439862459356355,55.36,51.0,59.6,3.4616470068450225,0.8660254037844387,-0.49999999999999983,0.9422609221188205,-0.33487961217098616
2004-04-07 08:00:00,1022.0,4,15,7,2,8,0,942.0,899.0,886.0,971.0,54.6,56.7,59.6,41.9,919.6,886.0,957.0,29.51779124528266,56.080000000000005,52.7,59.6,2.593646082255468,0.8660254037844387,-0.49999999999999983,0.8169698930104421,-0.5766803221148671
2004-04-07 09:00:00,1009.0,4,15,7,2,9,0,1022.0,942.0,899.0,885.0,54.3,54.6,56.7,37.6,932.6,886.0,1022.0,54.146098659091535,56.4,54.3,59.6,2.1295539439044897,0.8660254037844387,-0.49999999999999983,0.631087944326053,-0.7757112907044197
2004-04-07 10:00:00,1025.0,4,15,7,2,10,0,1009.0,1022.0,942.0,862.0,49.3,54.3,54.6,31.3,951.6,886.0,1022.0,62.07495469188888,54.9,49.3,59.6,3.779550237792731,0.8660254037844387,-0.49999999999999983,0.3984010898462418,-0.9172113015054528
2004-04-07 11:00:00,977.0,4,15,7,2,11,0,1025.0,1009.0,1022.0,892.0,37.7,49.3,54.3,29.4,979.4,899.0,1025.0,56.198754434596076,50.519999999999996,37.7,56.7,7.664332978152687,0.8660254037844387,-0.49999999999999983,0.13616664909624665,-0.9906859460363308
2004-04-07 12:00:00,936.0,4,15,7,2,12,0,977.0,1025.0,1009.0,933.0,26.2,37.7,49.3,27.8,995.0,942.0,1025.0,35.206533484568155,44.42,26.2,54.6,12.269759573846532,0.8660254037844387,-0.49999999999999983,-0.1361666490962464,-0.9906859460363308
2004-04-07 13:00:00,884.0,4,15,7,2,13,0,936.0,977.0,1025.0,975.0,22.4,26.2,37.7,29.3,993.8,936.0,1025.0,37.49266594948965,37.980000000000004,22.4,54.3,13.928998528250277,0.8660254037844387,-0.49999999999999983,-0.3984010898462412,-0.9172113015054532
2004-04-07 14:00:00,809.0,4,15,7,2,14,0,884.0,936.0,977.0,927.0,18.8,22.4,26.2,29.6,966.2,884.0,1025.0,57.172545859005155,30.880000000000003,18.8,49.3,12.505478799310257,0.8660254037844387,-0.49999999999999983,-0.6310879443260528,-0.7757112907044198
2004-04-07 15:00:00,852.0,4,15,7,2,15,0,809.0,884.0,936.0,993.0,14.8,18.8,22.4,32.6,926.2,809.0,1025.0,83.59844496161448,23.98,14.8,37.7,8.757396873500607,0.8660254037844387,-0.49999999999999983,-0.816969893010442,-0.5766803221148672
2004-04-07 16:00:00,872.0,4,15,7,2,16,0,852.0,809.0,884.0,1053.0,14.5,14.8,18.8,32.6,891.6,809.0,977.0,66.54547317436489,19.34,14.5,26.2,5.018764788271921,0.8660254037844387,-0.49999999999999983,-0.9422609221188204,-0.3348796121709864
2004-04-07 17:00:00,839.0,4,15,7,2,17,0,872.0,852.0,809.0,1116.0,15.6,14.5,14.8,27.5,870.6,809.0,936.0,46.3659357718588,17.22,14.5,22.4,3.3618447316909306,0.8660254037844387,-0.49999999999999983,-0.9976687691905392,-0.06824241336467135
2004-04-07 18:00:00,854.0,4,15,7,2,18,0,839.0,872.0,852.0,1097.0,12.7,15.6,14.5,29.7,851.2,809.0,884.0,29.32064119353725,15.280000000000001,12.7,18.8,2.2353970564528454,0.8660254037844387,-0.49999999999999983,-0.979084087682323,0.2034560130526333
2004-04-07 19:00:00,971.0,4,15,7,2,19,0,854.0,839.0,872.0,1116.0,13.4,12.7,15.6,31.8,845.2,809.0,872.0,23.40299126180581,14.2,12.7,15.6,1.1510864433212769,0.8660254037844387,-0.49999999999999983,-0.8878852184023756,0.4600650377311516
2004-04-07 20:00:00,985.0,4,15,7,2,20,0,971.0,854.0,839.0,1057.0,19.7,13.4,12.7,35.2,877.6,839.0,971.0,53.519155449242,15.180000000000001,12.7,19.7,2.7562655895247183,0.8660254037844387,-0.49999999999999983,-0.7308359642781246,0.6825531432186536
2004-04-07 21:00:00,1027.0,4,15,7,2,21,0,985.0,971.0,854.0,973.0,23.5,19.7,13.4,36.9,904.2,839.0,985.0,68.55435799422312,16.98,12.7,23.5,4.553789630626131,0.8660254037844387,-0.49999999999999983,-0.5195839500354336,0.8544194045464886
2004-04-07 22:00:00,1012.0,4,15,7,2,22,0,1027.0,985.0,971.0,1016.0,28.7,23.5,19.7,41.0,935.2,839.0,1027.0,83.72096511627225,19.6,12.7,28.7,6.783804242458512,0.8660254037844387,-0.49999999999999983,-0.2697967711570244,0.9629172873477992
2004-04-07 23:00:00,1086.0,4,15,7,2,23,0,1012.0,1027.0,985.0,1120.0,35.7,28.7,23.5,44.7,969.8,854.0,1027.0,68.36446445339891,24.2,13.4,35.7,8.512931340026077,0.8660254037844387,-0.49999999999999983,-2.4492935982947064e-16,1.0
2004-04-08 00:00:00,1074.0,4,15,8,3,0,0,1086.0,1012.0,1027.0,1217.0,39.2,35.7,28.7,51.9,1016.2,971.0,1086.0,44.7850421457879,29.360000000000003,19.7,39.2,8.141130142676646,0.8660254037844387,-0.49999999999999983,0.0,1.0
2004-04-08 01:00:00,1039.0,4,15,8,3,1,0,1074.0,1086.0,1012.0,983.0,51.5,39.2,35.7,44.4,1036.8,985.0,1086.0,42.422871189960475,35.72,23.5,51.5,10.720634309591867,0.8660254037844387,-0.49999999999999983,0.2697967711570243,0.9629172873477994
2004-04-08 02:00:00,963.0,4,15,8,3,2,0,1039.0,1074.0,1086.0,1007.0,51.5,51.5,39.2,51.0,1047.6,1012.0,1086.0,31.373555743650865,41.32,28.7,51.5,10.03254703452709,0.8660254037844387,-0.49999999999999983,0.5195839500354336,0.8544194045464886
2004-04-08 03:00:00,889.0,4,15,8,3,3,0,963.0,1039.0,1074.0,957.0,53.3,51.5,51.5,52.7,1034.8,963.0,1086.0,49.625598233169754,46.24,35.7,53.3,8.152177623187455,0.8660254037844387,-0.49999999999999983,0.730835964278124,0.6825531432186541
2004-04-08 04:00:00,868.0,4,15,8,3,4,0,889.0,963.0,1039.0,914.0,55.1,53.3,51.5,56.8,1010.2,889.0,1086.0,83.01024033214217,50.12,39.2,55.1,6.284266066932423,0.8660254037844387,-0.49999999999999983,0.8878852184023752,0.4600650377311522
2004-04-08 05:00:00,877.0,4,15,8,3,5,0,868.0,889.0,963.0,886.0,51.8,55.1,53.3,59.6,966.6,868.0,1074.0,90.18481025095103,52.64,51.5,55.1,1.564608577248106,0.8660254037844387,-0.49999999999999983,0.9790840876823228,0.20345601305263397
2004-04-08 06:00:00,1056.0,4,15,8,3,6,0,877.0,868.0,889.0,899.0,50.9,51.8,55.1,56.7,927.2,868.0,1039.0,72.91227605828855,52.52,50.9,55.1,1.6917446615841112,0.8660254037844387,-0.49999999999999983,0.9976687691905392,-0.06824241336467088
2004-04-08 07:00:00,1288.0,4,15,8,3,7,0,1056.0,877.0,868.0,942.0,57.0,50.9,51.8,54.6,930.6,868.0,1056.0,79.52546761887085,53.620000000000005,50.9,57.0,2.471234509308732,0.8660254037844387,-0.49999999999999983,0.9422609221188205,-0.33487961217098616
2004-04-08 08:00:00,1381.0,4,15,8,3,8,0,1288.0,1056.0,877.0,1022.0,52.8,57.0,50.9,54.3,995.6,868.0,1288.0,180.8709484687909,53.519999999999996,50.9,57.0,2.497398646591763,0.8660254037844387,-0.49999999999999983,0.8169698930104421,-0.5766803221148671
2004-04-08 09:00:00,1113.0,4,15,8,3,9,0,1381.0,1288.0,1056.0,1009.0,47.6,52.8,57.0,49.3,1094.0,868.0,1381.0,234.3149589761608,52.02,47.6,57.0,3.400294104926561,0.8660254037844387,-0.49999999999999983,0.631087944326053,-0.7757112907044197
2004-04-08 10:00:00,1062.0,4,15,8,3,10,0,1113.0,1381.0,1288.0,1025.0,42.1,47.6,52.8,37.7,1143.0,877.0,1381.0,198.04923630249087,50.08,42.1,57.0,5.60776247713812,0.8660254037844387,-0.49999999999999983,0.3984010898462418,-0.9172113015054528
2004-04-08 11:00:00,1094.0,4,15,8,3,11,0,1062.0,1113.0,1381.0,977.0,35.4,42.1,47.6,26.2,1180.0,1056.0,1381.0,146.50426614948736,46.980000000000004,35.4,57.0,8.552309629567805,0.8660254037844387,-0.49999999999999983,0.13616664909624665,-0.9906859460363308
2004-04-08 12:00:00,1050.0,4,15,8,3,12,0,1094.0,1062.0,1113.0,936.0,30.6,35.4,42.1,22.4,1187.6,1062.0,1381.0,139.2705999125437,41.7,30.6,52.8,8.959352655186537,0.8660254037844387,-0.49999999999999983,-0.1361666490962464,-0.9906859460363308
2004-04-08 13:00:00,1056.0,4,15,8,3,13,0,1050.0,1094.0,1062.0,884.0,27.9,30.6,35.4,18.8,1140.0,1050.0,1381.0,137.0310183863488,36.72,27.9,47.6,8.128776045629373,0.8660254037844387,-0.49999999999999983,-0.3984010898462412,-0.9172113015054532
2004-04-08 14:00:00,944.0,4,15,8,3,14,0,1056.0,1050.0,1094.0,809.0,25.7,27.9,30.6,14.8,1075.0,1050.0,1113.0,27.202941017469573,32.339999999999996,25.7,42.1,6.5469840384712805,0.8660254037844387,-0.49999999999999983,-0.6310879443260528,-0.7757112907044198
2004-04-08 15:00:00,1003.0,4,15,8,3,15,0,944.0,1056.0,1050.0,852.0,23.6,25.7,27.9,14.5,1041.2,944.0,1094.0,56.931537832733426,28.640000000000004,23.6,35.4,4.586174876735245,0.8660254037844387,-0.49999999999999983,-0.816969893010442,-0.5766803221148672
2004-04-08 16:00:00,1018.0,4,15,8,3,16,0,1003.0,944.0,1056.0,872.0,21.7,23.6,25.7,15.6,1029.4,944.0,1094.0,57.65240671472412,25.9,21.7,30.6,3.502142201567125,0.8660254037844387,-0.49999999999999983,-0.9422609221188204,-0.3348796121709864
2004-04-08 17:00:00,1108.0,4,15,8,3,17,0,1018.0,1003.0,944.0,839.0,22.0,21.7,23.6,12.7,1014.2,944.0,1056.0,44.99111023302248,24.18,21.7,27.9,2.616677282355878,0.8660254037844387,-0.49999999999999983,-0.9976687691905392,-0.06824241336467135
2004-04-08 18:00:00,1049.0,4,15,8,3,18,0,1108.0,1018.0,1003.0,854.0,23.8,22.0,21.7,13.4,1025.8,944.0,1108.0,61.1162826094648,23.36,21.7,25.7,1.6071714283166283,0.8660254037844387,-0.49999999999999983,-0.979084087682323,0.2034560130526333
2004-04-08 19:00:00,1078.0,4,15,8,3,19,0,1049.0,1108.0,1018.0,971.0,33.2,23.8,22.0,19.7,1024.4,944.0,1108.0,60.32661104355168,24.86,21.7,33.2,4.754787061477874,0.8660254037844387,-0.49999999999999983,-0.8878852184023756,0.4600650377311516
2004-04-08 20:00:00,999.0,4,15,8,3,20,0,1078.0,1049.0,1108.0,985.0,58.6,33.2,23.8,23.5,1051.2,1003.0,1108.0,42.9383278668365,31.860000000000003,21.7,58.6,15.670290361062163,0.8660254037844387,-0.49999999999999983,-0.7308359642781246,0.6825531432186536
2004-04-08 21:00:00,943.0,4,15,8,3,21,0,999.0,1078.0,1049.0,1027.0,46.0,58.6,33.2,28.7,1050.4,999.0,1108.0,44.08287649416664,36.720000000000006,22.0,58.6,15.498774145073472,0.8660254037844387,-0.49999999999999983,-0.5195839500354336,0.8544194045464886
